node_id,zone_id,x_coord,y_coord,geometry
6080,,28.9591,21.3199,POINT (28.9591 21.3199)
6081,,29.0908,22.8274,POINT (29.0908 22.8274)
6082,,28.9672,22.5291,POINT (28.9672 22.5291)
6083,,28.8808,21.0757,POINT (28.8808 21.0757)
6084,,28.9901,22.5577,POINT (28.9901 22.5577)
6085,,28.9125,22.4701,POINT (28.9125 22.4701)
6086,,28.9404,22.5011,POINT (28.9404 22.5011)
6087,,28.9218,21.0676,POINT (28.9218 21.0676)
6088,,28.677,21.1186,POINT (28.677 21.1186)
6089,,28.3259,20.7476,POINT (28.3259 20.7476)
6090,,28.2619,20.5625,POINT (28.2619 20.5625)
6091,,28.3278,20.757,POINT (28.3278 20.757)
6092,,28.3135,20.752,POINT (28.3135 20.752)
6093,,28.3153,20.6979,POINT (28.3153 20.6979)
6094,,28.2085,20.7967,POINT (28.2085 20.7967)
6095,,28.3781,20.9807,POINT (28.3781 20.9807)
6096,,28.3694,20.944,POINT (28.3694 20.944)
6097,,28.2563,20.5699,POINT (28.2563 20.5699)
6098,,28.3396,20.8085,POINT (28.3396 20.8085)
6099,,28.3669,20.9322,POINT (28.3669 20.9322)
6100,,29.2952,20.8197,POINT (29.2952 20.8197)
6101,,28.9224,20.4338,POINT (28.9224 20.4338)
6102,,29.2082,20.7035,POINT (29.2082 20.7035)
6103,,28.8267,20.6408,POINT (28.8267 20.6408)
6104,,28.6695,20.5239,POINT (28.6695 20.5239)
6105,,29.7203,23.4077,POINT (29.7203 23.4077)
6106,,29.3027,23.061,POINT (29.3027 23.061)
6107,,29.4127,23.0852,POINT (29.4127 23.0852)
6108,,29.463,23.1126,POINT (29.463 23.1126)
6109,,29.386,21.4156,POINT (29.386 21.4156)
6110,,29.4984,21.4666,POINT (29.4984 21.4666)
6111,,27.7803,21.0285,POINT (27.7803 21.0285)
6112,,27.789,20.98,POINT (27.789 20.98)
6113,,27.7766,20.9782,POINT (27.7766 20.9782)
6114,,27.7679,21.0266,POINT (27.7679 21.0266)
6115,,29.9402,23.783,POINT (29.9402 23.783)
6116,,30.0502,23.1294,POINT (30.0502 23.1294)
6117,,30.8356,26.4139,POINT (30.8356 26.4139)
6118,,30.6672,26.0995,POINT (30.6672 26.0995)
6119,,30.6225,26.1554,POINT (30.6225 26.1554)
6120,,30.8878,26.3624,POINT (30.8878 26.3624)
6121,,28.5701,26.0622,POINT (28.5701 26.0622)
6122,,28.2513,25.4527,POINT (28.2513 25.4527)
6123,,28.142,25.1818,POINT (28.142 25.1818)
6124,,28.1277,25.1936,POINT (28.1277 25.1936)
6125,,28.0836,25.0687,POINT (28.0836 25.0687)
6126,,29.7358,20.3431,POINT (29.7358 20.3431)
6127,,29.6531,20.2021,POINT (29.6531 20.2021)
6128,,29.5109,20.1182,POINT (29.5109 20.1182)
6129,,29.7047,20.5544,POINT (29.7047 20.5544)
6130,,29.7035,20.56,POINT (29.7035 20.56)
6131,,29.6594,20.207,POINT (29.6594 20.207)
6132,,29.7482,20.3419,POINT (29.7482 20.3419)
6133,,29.532,20.7333,POINT (29.532 20.7333)
6134,,29.7308,20.322,POINT (29.7308 20.322)
6135,,29.7333,20.3313,POINT (29.7333 20.3313)
6136,,29.6712,20.217,POINT (29.6712 20.217)
6137,,29.737,20.4133,POINT (29.737 20.4133)
6138,,29.7066,20.2387,POINT (29.7066 20.2387)
6139,,29.7451,20.3301,POINT (29.7451 20.3301)
6140,,29.747,20.4146,POINT (29.747 20.4146)
6141,,29.7128,20.5575,POINT (29.7128 20.5575)
6142,,29.7383,20.4792,POINT (29.7383 20.4792)
6143,,29.6904,20.6221,POINT (29.6904 20.6221)
6144,,29.7122,20.7576,POINT (29.7122 20.7576)
6145,,29.6749,20.2089,POINT (29.6749 20.2089)
6146,,29.665,20.2002,POINT (29.665 20.2002)
6147,,29.6886,20.6737,POINT (29.6886 20.6737)
6148,,29.6749,20.1853,POINT (29.6749 20.1853)
6149,,30.6877,20.6277,POINT (30.6877 20.6277)
6150,,30.1515,20.8477,POINT (30.1515 20.8477)
6151,,31.9038,22.091,POINT (31.9038 22.091)
6152,,31.9249,22.1078,POINT (31.9249 22.1078)
6153,,32.3108,22.4235,POINT (32.3108 22.4235)
6154,,32.1815,22.3178,POINT (32.1815 22.3178)
6155,,32.4934,22.229,POINT (32.4934 22.229)
6156,,31.9125,22.1184,POINT (31.9125 22.1184)
6157,,31.7658,21.8512,POINT (31.7658 21.8512)
6158,,28.6198,20.4873,POINT (28.6198 20.4873)
6159,,28.1836,20.158,POINT (28.1836 20.158)
6160,,28.1513,20.35,POINT (28.1513 20.35)
6161,,27.4989,20.0598,POINT (27.4989 20.0598)
6162,,27.5032,20.1225,POINT (27.5032 20.1225)
6163,,27.5125,20.2201,POINT (27.5125 20.2201)
6164,,27.5082,20.1685,POINT (27.5082 20.1685)
6165,,27.4995,20.0741,POINT (27.4995 20.0741)
6166,,28.3626,20.2915,POINT (28.3626 20.2915)
6167,,27.8008,20.9117,POINT (27.8008 20.9117)
6168,,28.2967,20.24,POINT (28.2967 20.24)
6169,,28.2283,20.1896,POINT (28.2283 20.1896)
6170,,27.8033,20.8974,POINT (27.8033 20.8974)
6171,,30.7878,21.2503,POINT (30.7878 21.2503)
6172,,30.3528,21.6412,POINT (30.3528 21.6412)
6173,,30.3659,22.3663,POINT (30.3659 22.3663)
6174,,30.3783,21.9736,POINT (30.3783 21.9736)
6175,,30.3739,21.9972,POINT (30.3739 21.9972)
6176,,31.457,21.1348,POINT (31.457 21.1348)
6177,,31.5166,21.2106,POINT (31.5166 21.2106)
6178,,27.0633,20.8036,POINT (27.0633 20.8036)
6179,,26.7004,21.1062,POINT (26.7004 21.1062)
6180,,26.7781,21.2404,POINT (26.7781 21.2404)
6181,,26.6407,21.0465,POINT (26.6407 21.0465)
6182,,27.0931,21.0844,POINT (27.0931 21.0844)
6183,,27.062,21.0863,POINT (27.062 21.0863)
6184,,26.8135,21.3435,POINT (26.8135 21.3435)
6185,,26.7725,21.1018,POINT (26.7725 21.1018)
6186,,26.7184,21.1261,POINT (26.7184 21.1261)
6187,,26.7283,21.1062,POINT (26.7283 21.1062)
6188,,26.9098,21.095,POINT (26.9098 21.095)
6189,,26.9887,21.0894,POINT (26.9887 21.0894)
6190,,26.7594,21.1739,POINT (26.7594 21.1739)
6191,,26.7476,18.5567,POINT (26.7476 18.5567)
6192,,26.8284,18.5411,POINT (26.8284 18.5411)
6193,,26.8756,18.8114,POINT (26.8756 18.8114)
6194,,26.9067,18.7499,POINT (26.9067 18.7499)
6195,,26.9806,18.6114,POINT (26.9806 18.6114)
6196,,26.824,18.5846,POINT (26.824 18.5846)
6197,,26.9837,18.6051,POINT (26.9837 18.6051)
6198,,26.9589,18.6033,POINT (26.9589 18.6033)
6199,,26.9875,17.8172,POINT (26.9875 17.8172)
6200,,26.9825,17.6687,POINT (26.9825 17.6687)
6201,,27.0129,17.3462,POINT (27.0129 17.3462)
6202,,26.911,17.7744,POINT (26.911 17.7744)
6203,,26.8626,17.6203,POINT (26.8626 17.6203)
6204,,27.0471,17.6986,POINT (27.0471 17.6986)
6205,,26.8564,17.7793,POINT (26.8564 17.7793)
6206,,27.1105,17.427,POINT (27.1105 17.427)
6207,,26.8781,17.6252,POINT (26.8781 17.6252)
6208,,27.1074,17.6184,POINT (27.1074 17.6184)
6209,,26.8657,17.3201,POINT (26.8657 17.3201)
6210,,26.2822,18.5666,POINT (26.2822 18.5666)
6211,,26.6202,18.2367,POINT (26.6202 18.2367)
6212,,27.0185,17.3375,POINT (27.0185 17.3375)
6213,,26.312,18.5287,POINT (26.312 18.5287)
6214,,25.9926,18.7462,POINT (25.9926 18.7462)
6215,,26.0107,18.9078,POINT (26.0107 18.9078)
6216,,25.9106,19.0326,POINT (25.9106 19.0326)
6217,,27.446,19.0575,POINT (27.446 19.0575)
6218,,27.4193,19.1855,POINT (27.4193 19.1855)
6219,,27.4641,18.9127,POINT (27.4641 18.9127)
6220,,27.4491,18.9121,POINT (27.4491 18.9121)
6221,,25.928,18.7052,POINT (25.928 18.7052)
6222,,27.1347,19.8106,POINT (27.1347 19.8106)
6223,,27.2205,19.8249,POINT (27.2205 19.8249)
6224,,27.4392,19.1911,POINT (27.4392 19.1911)
6225,,27.3143,19.8398,POINT (27.3143 19.8398)
6226,,26.952,19.7777,POINT (26.952 19.7777)
6227,,27.31,19.4142,POINT (27.31 19.4142)
6228,,27.0931,19.3638,POINT (27.0931 19.3638)
6229,,27.0098,18.1938,POINT (27.0098 18.1938)
6230,,27.062,18.0385,POINT (27.062 18.0385)
6231,,27.0365,18.2025,POINT (27.0365 18.2025)
6232,,26.8719,18.1783,POINT (26.8719 18.1783)
6233,,26.8787,18.1969,POINT (26.8787 18.1969)
6234,,26.834,18.2006,POINT (26.834 18.2006)
6235,,26.7992,18.2143,POINT (26.7992 18.2143)
6236,,26.7358,18.2392,POINT (26.7358 18.2392)
6237,,28.6471,20.1505,POINT (28.6471 20.1505)
6238,,27.4895,20.7104,POINT (27.4895 20.7104)
6239,,27.5877,20.7017,POINT (27.5877 20.7017)
6240,,27.5324,20.6948,POINT (27.5324 20.6948)
6241,,27.5312,20.7104,POINT (27.5312 20.7104)
6242,,27.5709,20.7066,POINT (27.5709 20.7066)
6243,,27.4889,20.6948,POINT (27.4889 20.6948)
6244,,28.4688,20.2387,POINT (28.4688 20.2387)
6245,,28.4054,20.1132,POINT (28.4054 20.1132)
6246,,28.0587,25.1799,POINT (28.0587 25.1799)
6247,,27.2503,21.469,POINT (27.2503 21.469)
6248,,27.1838,21.405,POINT (27.1838 21.405)
6249,,27.1714,21.4355,POINT (27.1714 21.4355)
6250,,27.9885,25.3153,POINT (27.9885 25.3153)
6251,,27.3013,21.461,POINT (27.3013 21.461)
6252,,27.2907,21.4541,POINT (27.2907 21.4541)
6253,,27.2783,21.4777,POINT (27.2783 21.4777)
6254,,27.2894,21.4815,POINT (27.2894 21.4815)
6255,,28.0836,25.0718,POINT (28.0836 25.0718)
6256,,27.2298,21.4249,POINT (27.2298 21.4249)
6257,,27.2105,21.4162,POINT (27.2105 21.4162)
6258,,28.0674,25.0736,POINT (28.0674 25.0736)
6259,,27.9854,25.1407,POINT (27.9854 25.1407)
6260,,27.1975,21.4473,POINT (27.1975 21.4473)
6261,,27.2161,21.456,POINT (27.2161 21.456)
6262,,28.8621,24.753,POINT (28.8621 24.753)
6263,,26.4183,18.1652,POINT (26.4183 18.1652)
6264,,26.6035,18.1814,POINT (26.6035 18.1814)
6265,,26.5053,18.3261,POINT (26.5053 18.3261)
6266,,26.6625,18.3746,POINT (26.6625 18.3746)
6267,,26.6333,18.2758,POINT (26.6333 18.2758)
6268,,26.4475,17.9198,POINT (26.4475 17.9198)
6269,,26.1225,18.4914,POINT (26.1225 18.4914)
6270,,26.5842,18.0844,POINT (26.5842 18.0844)
6271,,26.5842,18.0764,POINT (26.5842 18.0764)
6272,,26.432,18.0484,POINT (26.432 18.0484)
6273,,26.0896,18.8102,POINT (26.0896 18.8102)
6274,,26.0765,18.0993,POINT (26.0765 18.0993)
6275,,26.0299,18.4914,POINT (26.0299 18.4914)
6276,,26.4922,18.7425,POINT (26.4922 18.7425)
6277,,26.02,18.5567,POINT (26.02 18.5567)
6278,,26.2139,18.6536,POINT (26.2139 18.6536)
6279,,26.0747,18.1192,POINT (26.0747 18.1192)
6280,,26.3114,18.6996,POINT (26.3114 18.6996)
6281,,27.1546,18.6082,POINT (27.1546 18.6082)
6282,,27.1689,18.6704,POINT (27.1689 18.6704)
6283,,27.3845,18.6822,POINT (27.3845 18.6822)
6284,,27.3671,18.6555,POINT (27.3671 18.6555)
6285,,27.3553,18.6312,POINT (27.3553 18.6312)
6286,,27.3329,18.1018,POINT (27.3329 18.1018)
6287,,27.2341,18.5884,POINT (27.2341 18.5884)
6288,,27.3367,18.584,POINT (27.3367 18.584)
6289,,27.3361,18.5822,POINT (27.3361 18.5822)
6290,,27.2708,18.5778,POINT (27.2708 18.5778)
6291,,27.0508,18.1807,POINT (27.0508 18.1807)
6292,,27.3211,18.5616,POINT (27.3211 18.5616)
6293,,27.0658,18.2696,POINT (27.0658 18.2696)
6294,,27.0701,18.4287,POINT (27.0701 18.4287)
6295,,27.1993,18.2876,POINT (27.1993 18.2876)
6296,,26.0995,18.6002,POINT (26.0995 18.6002)
6297,,27.0067,18.5604,POINT (27.0067 18.5604)
6298,,26.8147,17.3139,POINT (26.8147 17.3139)
6299,,27.0838,18.364,POINT (27.0838 18.364)
6300,,27.5523,17.9875,POINT (27.5523 17.9875)
6301,,28.4421,17.6103,POINT (28.4421 17.6103)
6302,,28.7745,17.4196,POINT (28.7745 17.4196)
6303,,28.4719,17.6526,POINT (28.4719 17.6526)
6304,,28.2899,17.6315,POINT (28.2899 17.6315)
6305,,28.4396,17.6072,POINT (28.4396 17.6072)
6306,,28.539,17.3543,POINT (28.539 17.3543)
6307,,28.6248,17.5525,POINT (28.6248 17.5525)
6308,,28.5906,17.4624,POINT (28.5906 17.4624)
6309,,28.4856,18.2131,POINT (28.4856 18.2131)
6310,,27.231,18.5759,POINT (27.231 18.5759)
6311,,27.1472,17.9446,POINT (27.1472 17.9446)
6312,,27.1552,18.5952,POINT (27.1552 18.5952)
6313,,27.0446,18.8872,POINT (27.0446 18.8872)
6314,,27.0626,18.9152,POINT (27.0626 18.9152)
6315,,27.1173,18.927,POINT (27.1173 18.927)
6316,,27.1403,18.9133,POINT (27.1403 18.9133)
6317,,27.1043,18.8487,POINT (27.1043 18.8487)
6318,,27.7698,19.0681,POINT (27.7698 19.0681)
6319,,27.7045,18.2143,POINT (27.7045 18.2143)
6320,,27.4081,17.2605,POINT (27.4081 17.2605)
6321,,27.4715,17.3195,POINT (27.4715 17.3195)
6322,,27.4603,17.2046,POINT (27.4603 17.2046)
6323,,27.7263,18.2621,POINT (27.7263 18.2621)
6324,,27.5324,17.3531,POINT (27.5324 17.3531)
6325,,27.3802,17.3003,POINT (27.3802 17.3003)
6326,,27.6815,18.195,POINT (27.6815 18.195)
6327,,27.7138,18.246,POINT (27.7138 18.246)
6328,,27.6933,17.514,POINT (27.6933 17.514)
6329,,27.5051,17.3817,POINT (27.5051 17.3817)
6330,,27.551,17.3518,POINT (27.551 17.3518)
6331,,27.3342,18.5585,POINT (27.3342 18.5585)
6332,,27.3205,17.3947,POINT (27.3205 17.3947)
6333,,27.2944,17.7775,POINT (27.2944 17.7775)
6334,,27.4348,17.4525,POINT (27.4348 17.4525)
6335,,27.3609,18.5399,POINT (27.3609 18.5399)
6336,,27.428,18.5206,POINT (27.428 18.5206)
6337,,27.3367,18.5467,POINT (27.3367 18.5467)
6338,,27.3472,18.5268,POINT (27.3472 18.5268)
6339,,27.2404,17.8359,POINT (27.2404 17.8359)
6340,,27.638,17.6551,POINT (27.638 17.6551)
6341,,27.3404,18.5567,POINT (27.3404 18.5567)
6342,,27.4342,18.5306,POINT (27.4342 18.5306)
6343,,27.7126,17.716,POINT (27.7126 17.716)
6344,,27.6989,17.8216,POINT (27.6989 17.8216)
6345,,27.6101,17.9397,POINT (27.6101 17.9397)
6346,,27.6679,18.0652,POINT (27.6679 18.0652)
6347,,27.6797,18.0832,POINT (27.6797 18.0832)
6348,,27.5927,17.9645,POINT (27.5927 17.9645)
6349,,27.9034,17.9689,POINT (27.9034 17.9689)
6350,,27.6343,18.0826,POINT (27.6343 18.0826)
6351,,27.8698,17.985,POINT (27.8698 17.985)
6352,,27.863,17.9695,POINT (27.863 17.9695)
6353,,27.625,17.9508,POINT (27.625 17.9508)
6354,,27.5753,17.99,POINT (27.5753 17.99)
6355,,27.5865,18.0061,POINT (27.5865 18.0061)
6356,,27.6996,17.7141,POINT (27.6996 17.7141)
6357,,27.7033,17.66,POINT (27.7033 17.66)
6358,,27.6902,17.7806,POINT (27.6902 17.7806)
6359,,27.6287,18.1149,POINT (27.6287 18.1149)
6360,,27.6803,17.8123,POINT (27.6803 17.8123)
6361,,27.5479,17.7421,POINT (27.5479 17.7421)
6362,,27.5318,17.788,POINT (27.5318 17.788)
6363,,27.5187,17.8197,POINT (27.5187 17.8197)
6364,,27.3851,17.6824,POINT (27.3851 17.6824)
6365,,27.579,17.66,POINT (27.579 17.66)
6366,,27.5647,18.0074,POINT (27.5647 18.0074)
6367,,27.6157,18.0938,POINT (27.6157 18.0938)
6368,,27.4641,17.6619,POINT (27.4641 17.6619)
6369,,27.4647,17.5991,POINT (27.4647 17.5991)
6370,,27.643,17.8899,POINT (27.643 17.8899)
6371,,27.4672,17.7595,POINT (27.4672 17.7595)
6372,,27.3808,17.6843,POINT (27.3808 17.6843)
6373,,27.5604,17.9689,POINT (27.5604 17.9689)
6374,,28.5452,18.6766,POINT (28.5452 18.6766)
6375,,28.5017,18.6356,POINT (28.5017 18.6356)
6376,,29.166,19.5279,POINT (29.166 19.5279)
6377,,29.2138,19.4974,POINT (29.2138 19.4974)
6378,,28.8578,19.7062,POINT (28.8578 19.7062)
6379,,29.074,19.5658,POINT (29.074 19.5658)
6380,,28.7863,16.8622,POINT (28.7863 16.8622)
6381,,28.4104,17.1723,POINT (28.4104 17.1723)
6382,,28.7894,16.869,POINT (28.7894 16.869)
6383,,28.9846,16.7609,POINT (28.9846 16.7609)
6384,,28.5788,16.9989,POINT (28.5788 16.9989)
6385,,28.4197,17.1828,POINT (28.4197 17.1828)
6386,,28.5738,17.015,POINT (28.5738 17.015)
6387,,28.9379,16.782,POINT (28.9379 16.782)
6388,,29.0448,16.7367,POINT (29.0448 16.7367)
6389,,29.0541,19.9312,POINT (29.0541 19.9312)
6390,,29.2971,18.5797,POINT (29.2971 18.5797)
6391,,29.3058,18.5828,POINT (29.3058 18.5828)
6392,,29.3568,18.6027,POINT (29.3568 18.6027)
6393,,29.1045,22.9224,POINT (29.1045 22.9224)
6394,,29.2809,23.0567,POINT (29.2809 23.0567)
6395,,29.0958,23.0156,POINT (29.0958 23.0156)
6396,,28.6397,21.3292,POINT (28.6397 21.3292)
6397,,28.7018,21.3305,POINT (28.7018 21.3305)
6398,,28.6037,21.3143,POINT (28.6037 21.3143)
6399,,28.6192,21.3423,POINT (28.6192 21.3423)
6400,,28.7149,21.5765,POINT (28.7149 21.5765)
6401,,28.6652,21.4467,POINT (28.6652 21.4467)
6402,,29.363,20.0523,POINT (29.363 20.0523)
6403,,29.2511,20.007,POINT (29.2511 20.007)
6404,,28.8435,19.6845,POINT (28.8435 19.6845)
6405,,29.3878,19.9865,POINT (29.3878 19.9865)
6406,,29.1989,19.9883,POINT (29.1989 19.9883)
6407,,29.9203,19.3067,POINT (29.9203 19.3067)
6408,,29.9079,19.3005,POINT (29.9079 19.3005)
6409,,29.842,19.8491,POINT (29.842 19.8491)
6410,,29.7923,19.7528,POINT (29.7923 19.7528)
6411,,29.8855,19.3837,POINT (29.8855 19.3837)
6412,,28.6931,19.5645,POINT (28.6931 19.5645)
6413,,29.8253,19.554,POINT (29.8253 19.554)
6414,,29.7582,19.8336,POINT (29.7582 19.8336)
6415,,29.8135,19.6037,POINT (29.8135 19.6037)
6416,,29.7787,19.7491,POINT (29.7787 19.7491)
6417,,29.8271,19.608,POINT (29.8271 19.608)
6418,,29.8396,19.5571,POINT (29.8396 19.5571)
6419,,29.7613,18.0086,POINT (29.7613 18.0086)
6420,,28.3153,18.1981,POINT (28.3153 18.1981)
6421,,28.2022,18.5735,POINT (28.2022 18.5735)
6422,,28.2221,18.5983,POINT (28.2221 18.5983)
6423,,28.2364,18.5803,POINT (28.2364 18.5803)
6424,,27.9761,18.525,POINT (27.9761 18.525)
6425,,28.2103,18.3081,POINT (28.2103 18.3081)
6426,,28.1643,18.3585,POINT (28.1643 18.3585)
6427,,27.973,18.5095,POINT (27.973 18.5095)
6428,,27.945,18.5213,POINT (27.945 18.5213)
6429,,28.1327,18.5573,POINT (28.1327 18.5573)
6430,,28.2855,18.6785,POINT (28.2855 18.6785)
6431,,28.429,18.0869,POINT (28.429 18.0869)
6432,,28.8702,17.4705,POINT (28.8702 17.4705)
6433,,28.1575,17.9235,POINT (28.1575 17.9235)
6434,,28.3365,18.1851,POINT (28.3365 18.1851)
6435,,28.2638,17.4929,POINT (28.2638 17.4929)
6436,,28.9566,17.5121,POINT (28.9566 17.5121)
6437,,29.0548,17.4898,POINT (29.0548 17.4898)
6438,,28.2805,17.5848,POINT (28.2805 17.5848)
6439,,28.4868,17.8098,POINT (28.4868 17.8098)
6440,,28.3265,17.8191,POINT (28.3265 17.8191)
6441,,28.3464,17.9564,POINT (28.3464 17.9564)
6442,,28.3284,17.834,POINT (28.3284 17.834)
6443,,28.659,18.2795,POINT (28.659 18.2795)
6444,,28.6645,18.269,POINT (28.6645 18.269)
6445,,28.8541,18.3796,POINT (28.8541 18.3796)
6446,,28.5353,17.3462,POINT (28.5353 17.3462)
6447,,28.7248,18.3137,POINT (28.7248 18.3137)
6448,,28.7814,18.3429,POINT (28.7814 18.3429)
6449,,28.787,18.3324,POINT (28.787 18.3324)
6450,,28.8298,18.3547,POINT (28.8298 18.3547)
6451,,28.8131,18.2715,POINT (28.8131 18.2715)
6452,,27.8766,17.9626,POINT (27.8766 17.9626)
6453,,27.7375,18.2528,POINT (27.7375 18.2528)
6454,,27.6964,18.1851,POINT (27.6964 18.1851)
6455,,27.6461,18.1037,POINT (27.6461 18.1037)
6456,,27.909,18.2236,POINT (27.909 18.2236)
6457,,27.9475,18.2044,POINT (27.9475 18.2044)
6458,,28.2395,17.3736,POINT (28.2395 17.3736)
6459,,27.9195,18.2379,POINT (27.9195 18.2379)
6460,,28.0096,18.1938,POINT (28.0096 18.1938)
6461,,27.7138,17.6538,POINT (27.7138 17.6538)
6462,,27.7027,17.5867,POINT (27.7027 17.5867)
6463,,27.7033,17.6501,POINT (27.7033 17.6501)
6464,,27.7132,17.6439,POINT (27.7132 17.6439)
6465,,27.9717,17.5128,POINT (27.9717 17.5128)
6466,,27.9599,17.5022,POINT (27.9599 17.5022)
6467,,27.9649,17.5165,POINT (27.9649 17.5165)
6468,,27.9133,17.5463,POINT (27.9133 17.5463)
6469,,27.9531,17.5233,POINT (27.9531 17.5233)
6470,,27.9835,17.524,POINT (27.9835 17.524)
6471,,27.9953,17.4916,POINT (27.9953 17.4916)
6472,,27.9046,17.5327,POINT (27.9046 17.5327)
6473,,26.9899,17.2568,POINT (26.9899 17.2568)
6474,,26.98,18.1161,POINT (26.98 18.1161)
6475,,26.8744,17.2456,POINT (26.8744 17.2456)
6476,,26.5519,17.0846,POINT (26.5519 17.0846)
6477,,26.9471,17.1921,POINT (26.9471 17.1921)
6478,,27.0887,18.1546,POINT (27.0887 18.1546)
6479,,26.9197,17.125,POINT (26.9197 17.125)
6480,,26.8682,17.3096,POINT (26.8682 17.3096)
6481,,26.6072,17.2773,POINT (26.6072 17.2773)
6482,,26.6153,17.2126,POINT (26.6153 17.2126)
6483,,28.2246,17.3083,POINT (28.2246 17.3083)
6484,,28.2172,17.2897,POINT (28.2172 17.2897)
6485,,28.0811,17.3866,POINT (28.0811 17.3866)
6486,,28.0873,17.4003,POINT (28.0873 17.4003)
6487,,28.1942,18.1932,POINT (28.1942 18.1932)
6488,,28.9634,18.0975,POINT (28.9634 18.0975)
6489,,28.4551,18.8922,POINT (28.4551 18.8922)
6490,,28.3731,18.7928,POINT (28.3731 18.7928)
6491,,28.1805,18.1919,POINT (28.1805 18.1919)
6492,,28.1954,18.2336,POINT (28.1954 18.2336)
6493,,28.4141,18.8431,POINT (28.4141 18.8431)
6494,,29.0075,18.1174,POINT (29.0075 18.1174)
6495,,28.9504,18.2547,POINT (28.9504 18.2547)
6496,,28.9056,18.0732,POINT (28.9056 18.0732)
6497,,28.2507,18.8009,POINT (28.2507 18.8009)
6498,,28.8429,18.2075,POINT (28.8429 18.2075)
6499,,28.585,18.7207,POINT (28.585 18.7207)
6500,,29.9408,19.9131,POINT (29.9408 19.9131)
6501,,28.1084,17.8819,POINT (28.1084 17.8819)
6502,,28.1681,17.8427,POINT (28.1681 17.8427)
6503,,28.165,17.1387,POINT (28.165 17.1387)
6504,,28.1308,17.8918,POINT (28.1308 17.8918)
6505,,28.1519,17.8862,POINT (28.1519 17.8862)
6506,,28.1718,17.8614,POINT (28.1718 17.8614)
6507,,28.1712,17.1778,POINT (28.1712 17.1778)
6508,,28.1476,17.1486,POINT (28.1476 17.1486)
6509,,28.142,17.8334,POINT (28.142 17.8334)
6510,,28.1041,17.8061,POINT (28.1041 17.8061)
6511,,28.1159,17.8415,POINT (28.1159 17.8415)
6512,,28.0736,17.6737,POINT (28.0736 17.6737)
6513,,28.1016,17.8651,POINT (28.1016 17.8651)
6514,,28.0749,17.8769,POINT (28.0749 17.8769)
6515,,28.0581,17.9024,POINT (28.0581 17.9024)
6516,,28.0829,17.8918,POINT (28.0829 17.8918)
6517,,29.9551,17.468,POINT (29.9551 17.468)
6518,,30.026,17.4581,POINT (30.026 17.4581)
6519,,29.9067,17.4749,POINT (29.9067 17.4749)
6520,,30.1372,17.4426,POINT (30.1372 17.4426)
6521,,29.8744,17.4165,POINT (29.8744 17.4165)
6522,,29.8526,21.0447,POINT (29.8526 21.0447)
6523,,30.1273,20.9906,POINT (30.1273 20.9906)
6524,,29.4829,21.0826,POINT (29.4829 21.0826)
6525,,29.8085,21.0372,POINT (29.8085 21.0372)
6526,,29.8215,21.0353,POINT (29.8215 21.0353)
6527,,29.7072,20.0418,POINT (29.7072 20.0418)
6528,,29.77,20.9086,POINT (29.77 20.9086)
6529,,29.829,21.0534,POINT (29.829 21.0534)
6530,,29.6917,20.1555,POINT (29.6917 20.1555)
6531,,29.7227,19.9784,POINT (29.7227 19.9784)
6532,,29.7364,19.984,POINT (29.7364 19.984)
6533,,29.842,20.8955,POINT (29.842 20.8955)
6534,,29.5227,17.7905,POINT (29.5227 17.7905)
6535,,29.2592,18.0677,POINT (29.2592 18.0677)
6536,,29.5413,17.8564,POINT (29.5413 17.8564)
6537,,29.5544,17.9042,POINT (29.5544 17.9042)
6538,,29.4357,18.0192,POINT (29.4357 18.0192)
6539,,29.5767,17.9807,POINT (29.5767 17.9807)
6540,,30.5094,20.2387,POINT (30.5094 20.2387)
6541,,29.8725,18.0266,POINT (29.8725 18.0266)
6542,,29.9483,21.2671,POINT (29.9483 21.2671)
6543,,30.1391,21.3634,POINT (30.1391 21.3634)
6544,,29.7855,21.5038,POINT (29.7855 21.5038)
6545,,29.6879,21.4951,POINT (29.6879 21.4951)
6546,,29.7563,19.8423,POINT (29.7563 19.8423)
6547,,30.3522,21.6312,POINT (30.3522 21.6312)
6548,,29.9017,21.5082,POINT (29.9017 21.5082)
6549,,29.6382,21.2298,POINT (29.6382 21.2298)
6550,,29.8265,21.2522,POINT (29.8265 21.2522)
6551,,29.77,19.8435,POINT (29.77 19.8435)
6552,,29.7731,19.833,POINT (29.7731 19.833)
6553,,30.121,21.3473,POINT (30.121 21.3473)
6554,,29.875,21.1658,POINT (29.875 21.1658)
6555,,30.0142,21.2646,POINT (30.0142 21.2646)
6556,,29.8178,23.6277,POINT (29.8178 23.6277)
6557,,29.9303,23.1151,POINT (29.9303 23.1151)
6558,,29.8476,23.1051,POINT (29.8476 23.1051)
6559,,30.7542,20.1716,POINT (30.7542 20.1716)
6560,,30.8536,20.1511,POINT (30.8536 20.1511)
6561,,30.5492,20.2406,POINT (30.5492 20.2406)
6562,,30.2329,20.2984,POINT (30.2329 20.2984)
6563,,30.2621,20.3065,POINT (30.2621 20.3065)
6564,,30.4653,20.2623,POINT (30.4653 20.2623)
6565,,29.8358,19.8578,POINT (29.8358 19.8578)
6566,,30.4616,20.2505,POINT (30.4616 20.2505)
6567,,30.2528,20.2971,POINT (30.2528 20.2971)
